Geography,Car_Truck_Van_Less_Than_15,Car_Truck_Van_15_to_29,Car_Truck_Van_30_to_44,Car_Truck_Van_45_to_59,Car_Truck_Van_More_Than_60,Car_Truck_Van_Avg_Duration,Public_Transit_Less_Than_15,Public_Transit_15_to_29,Public_Transit_30_to_44,Public_Transit_45_to_59,Public_Transit_More_Than_60,Public_Transit_Avg_Duration,Active_Transportation_Less_Than_15,Active_Transportation_15_to_29,Active_Transportation_30_to_44,Active_Transportation_45_to_59,Active_Transportation_More_Than_60,Active_Transportation_Avg_Duration,Motorcycle_Scooter_Moped_Less_Than_15,Motorcycle_Scooter_Moped_15_to_29,Motorcycle_Scooter_Moped_30_to_44,Motorcycle_Scooter_Moped_45_to_59,Motorcycle_Scooter_Moped_More_Than_60,Motorcycle_Scooter_Moped_Avg_Duration,Other_Less_Than_15,Other_15_to_29,Other_30_to_44,Other_45_to_59,Other_More_Than_60,Other_Avg_Duration,Province or Territory Abbreviation,Population (2021),Population (2016),Population Percentage Change (2016->2021),Land area (2021) (km^2),Population density per km^2 (2021)
St. Bernard's-Jacques Fontaine,25,0,0,0,0,9.6,0,10,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,433,433,0,16.08,26.9
"Division No.  2, Subd. L",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,32,0,0,873.62,0
"Division No.  2, Subd. K",15,0,10,0,0,13.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,10,0,0,0.0,N.L.,502,558,-10,"1,027.96",0.5
Little Bay East,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,84,127,-33.9,1.56,53.8
"Division No.  3, Subd. A",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,45,24,87.5,"2,940.14",0
Rencontre East,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,115,139,-17.3,2.56,44.9
St. Jacques-Coomb's Cove,40,0,0,0,0,11.6,0,0,0,0,0,0.0,20,0,0,0,0,3.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,546,588,-7.1,81.89,6.7
Belleoram,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,348,374,-7,2.2,158.4
Pool's Cove,0,0,15,0,15,37.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,143,193,-25.9,2.65,54.1
"Division No.  3, Subd. B",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,0,0,0,253.36,0
Harbour Breton,365,15,0,0,25,10.5,0,0,0,0,0,0.0,20,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,477","1,634",-9.6,13.82,106.9
"Division No.  3, Subd. C",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,146,0,0,711.65,0.2
Seal Cove (Fortune Bay),0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,100,242,-58.7,2.03,49.3
Hermitage-Sandyville,30,15,10,0,0,17.2,0,0,0,0,0,0.0,20,10,0,0,0,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,404,422,-4.3,29.14,13.9
Gaultois,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,100,136,-26.5,4.23,23.7
"Division No.  3, Subd. D",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,188,262,-28.2,"6,611.07",0
Milltown-Head of Bay d'Espoir,70,60,15,0,15,21.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,669,749,-10.7,24.95,26.8
St. Alban's,205,80,20,10,20,13.9,0,0,0,0,0,0.0,15,0,0,0,0,12.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,189","1,186",0.3,20.48,58
Morrisville,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,93,101,-7.9,14.09,6.6
"Division No.  3, Subd. E",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,74,89,-16.9,"2,468.10",0
"Division No.  3, Subd. F",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,115,119,-3.4,"2,548.59",0
Ramea,20,0,0,0,0,3.7,0,0,0,0,0,0.0,0,10,0,0,0,17.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,388,447,-13.2,1.86,208.9
Burgeo,130,0,0,0,0,8.9,0,0,0,0,0,0.0,15,0,0,0,0,30.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,176","1,307",-10,29.51,39.9
"Division No.  3, Subd. H",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,562,707,-20.5,665.06,0.8
Isle aux Morts,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,559,664,-15.8,7.75,72.1
Burnt Islands,15,10,0,0,0,13.2,0,0,0,0,0,0.0,15,0,0,0,0,11.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,540,622,-13.2,9.48,57
Channel-Port aux Basques,785,220,70,35,50,14.8,0,0,0,0,0,0.0,25,25,0,0,0,11.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"3,547","4,067",-12.8,38.84,91.3
"Division No.  3, Subd. I",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,61,87,-29.9,"2,121.16",0
"Division No.  3, Subd. J",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,38,51,-25.5,646.31,0.1
Rose Blanche-Harbour le Cou,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,344,394,-12.7,4.49,76.7
Samiajij Miawpukek,170,20,0,0,0,7.7,0,0,0,0,0,0.0,10,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,953,956,-0.3,16.7,57.1
"Division No.  4, Subd. B",90,30,10,10,25,21.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,140","1,174",-2.9,"1,809.34",0.6
"Division No.  4, Subd. C",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,591,747,-20.9,"2,365.45",0.2
St. George's,80,35,10,0,10,18.6,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,139","1,203",-5.3,25.71,44.3
"Division No.  4, Subd. D",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,212",860,40.9,"1,148.81",1.1
Gallants,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,50,50,0,6.33,7.9
Stephenville Crossing,165,70,25,10,10,13.9,0,0,0,0,0,0.0,20,0,0,0,0,9.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,634","1,719",-4.9,31.07,52.6
Stephenville,"1,635",485,105,80,65,13.2,0,0,0,0,0,0.0,90,25,0,0,0,10.6,0,0,0,0,0,0.0,15,0,0,0,0,10.0,N.L.,"6,540","6,623",-1.3,35.27,185.4
Kippens,35,10,15,0,0,14.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,842","2,008",-8.3,14.24,129.4
Port au Port East,65,15,10,0,0,12.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,413,579,-28.7,25.06,16.5
"Division No.  4, Subd. E",60,25,45,20,20,25.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,467","1,957",-25,295.42,5
Cape St. George,60,15,0,0,10,15.5,0,0,0,0,0,0.0,15,0,0,0,0,3.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,809,853,-5.2,34.47,23.5
Lourdes,35,10,10,10,15,27.6,0,0,0,0,0,0.0,10,15,0,0,0,14.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,502,465,8,7.39,68
Port au Port West-Aguathuna-Felix Cove,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,384,449,-14.5,16.97,22.6
"Division No.  5, Subd. A",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,291,276,5.4,"2,412.93",0.1
"Division No.  5, Subd. G",55,0,0,0,0,9.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,414,468,-11.5,"3,409.22",0.1
Deer Lake,990,220,50,35,55,12.7,0,0,0,0,0,0.0,80,15,0,0,0,14.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"4,864","5,249",-7.3,73.26,66.4
Deer Lake,990,220,50,35,55,12.7,0,0,0,0,0,0.0,80,15,0,0,0,14.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Ont.,"1,087",867,25.4,13.65,79.6
Jackson's Arm,20,0,0,0,0,9.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,277,284,-2.5,7.07,39.2
Howley,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,179,205,-12.7,19.91,9
"Division No.  5, Subd. E",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,188,216,-13,"1,167.50",0.2
Hampden,75,15,0,0,10,15.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,439,429,2.3,32.99,13.3
Hampden,75,15,0,0,10,15.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,193,176,9.7,111.68,1.7
Reidville,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,550,509,8.1,58.28,9.4
"Division No.  5, Subd. F",10,20,0,0,0,17.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,746,823,-9.4,823.72,0.9
Steady Brook,10,30,0,0,0,15.6,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,416,444,-6.3,1.24,335.2
Pasadena,195,60,15,0,0,11.8,0,0,0,0,0,0.0,40,20,0,0,0,8.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"3,524","3,620",-2.7,49.17,71.7
Cormack,10,15,0,0,0,19.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,492,597,-17.6,133.65,3.7
Gillams,155,40,15,0,0,14.1,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,506,410,23.4,6.72,75.3
"Division No.  5, Subd. C",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,285,276,3.3,483.5,0.6
Massey Drive,15,0,0,0,0,13.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,606","1,632",-1.6,2.45,655.1
Corner Brook,"4,815","2,225",770,165,160,15.4,10,0,20,10,0,25.6,290,140,25,0,0,11.5,0,0,0,0,0,0.0,50,20,0,0,0,10.6,N.L.,"19,333","19,806",-2.4,147.88,130.7
"Division No.  5, Subd. D",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,30,34,-11.8,"1,320.15",0
Humber Arm South,120,40,15,0,15,15.8,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,537","1,599",-3.9,65.14,23.6
McIvers,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,575,538,6.9,11.97,48
Cox's Cove,25,0,0,0,0,8.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,664,688,-3.5,7.23,91.8
Lark Harbour,40,0,0,0,10,19.2,0,0,0,0,0,0.0,0,0,10,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,508,522,-2.7,12.94,39.3
Meadows,25,40,10,10,0,18.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,404,626,-35.5,3.82,105.7
Hughes Brook,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,236,255,-7.5,1.56,151.3
Irishtown-Summerside,30,0,0,0,0,12.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,260","1,418",-11.1,11.88,106
Mount Moriah,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,700,746,-6.2,15.71,44.6
York Harbour,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,372,344,8.1,13.88,26.8
Norris Arm,10,30,15,0,0,21.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,708,737,-3.9,41.35,17.1
"Division No.  6, Subd. E",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,175,194,-9.8,"2,294.74",0.1
Gander,"3,635",375,310,270,260,14.4,0,0,0,0,0,0.0,100,65,10,0,0,11.4,0,0,0,0,0,0.0,45,0,0,0,0,11.0,N.L.,"11,880","11,688",1.6,104.53,113.7
Appleton,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,620,574,8,6.33,98
Glenwood,35,35,10,0,0,14.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,739,778,-5,7.08,104.4
Glenwood,35,35,10,0,0,14.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Alta.,272,316,-13.9,1.37,197.9
"Division No.  6, Subd. C",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,354,681,-48,"4,007.24",0.1
Northern Arm,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,371,426,-12.9,24.94,14.9
Grand Falls-Windsor,"3,365",620,260,70,75,11.2,0,0,0,0,0,0.0,90,65,45,15,0,16.4,0,0,0,0,0,0.0,45,20,0,0,0,9.8,N.L.,"13,853","14,171",-2.2,54.84,252.6
Bishop's Falls,275,180,0,10,10,15.6,0,0,0,0,0,0.0,10,0,0,0,0,12.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"3,082","3,156",-2.3,26.38,116.8
Peterview,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,723,828,-12.7,6.34,114.1
Botwood,415,100,30,15,0,10.5,0,0,0,0,0,0.0,40,0,0,0,0,4.4,0,0,0,0,0,0.0,15,0,0,0,0,4.4,N.L.,"2,778","2,875",-3.4,14.56,190.8
Badger,25,0,0,0,0,13.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,682,704,-3.1,1.89,361.6
Millertown,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,87,81,7.4,3.08,28.3
"Division No.  6, Subd. A",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,101,128,-21.1,"5,264.73",0
Buchans,90,0,0,0,0,6.7,0,0,0,0,0,0.0,30,0,0,0,0,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,590,642,-8.1,4.63,127.6
"Division No.  7, Subd. M",35,0,20,0,10,22.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,856","1,966",-5.6,450.25,4.1
"Division No.  7, Subd. L",90,20,50,25,35,28.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,N.L.,"1,183","1,232",-4,242.89,4.9
"Division No.  7, Subd. K",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,153","1,275",-9.6,484.96,2.4
Clarenville,"1,835",420,330,165,130,16.7,0,0,0,0,0,0.0,90,25,0,0,0,8.1,0,0,0,0,0,0.0,25,0,0,0,0,7.4,N.L.,"6,704","6,291",6.6,139.91,47.9
"Division No.  7, Subd. J",15,0,0,0,0,18.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,577,459,25.7,272.61,2.1
Trinity (Trinity Bay),0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,76,169,-55,12.92,5.9
Port Rexton,40,15,0,0,0,13.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,361,340,6.2,11.64,31
"Division No.  7, Subd. I",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,80,71,12.7,170.8,0.5
Elliston,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,315,308,2.3,10.07,31.3
Trinity Bay North,125,30,15,0,0,10.4,0,0,0,0,0,0.0,20,0,0,0,0,6.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,649","1,819",-9.3,26.19,63
Bonavista,825,185,40,0,25,10.0,0,0,0,0,0,0.0,35,0,0,0,0,7.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"3,190","3,448",-7.5,31.56,101.1
"Division No.  7, Subd. G",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,316,343,-7.9,144.35,2.2
Keels,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,46,51,-9.8,6.67,6.9
Duntara,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,36,30,20,17.64,2
King's Cove,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,75,90,-16.7,21.44,3.5
"Division No.  7, Subd. F",25,0,0,0,0,11.2,0,0,0,0,0,0.0,0,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,831,846,-1.8,296.95,2.8
Musgravetown,30,0,10,0,0,11.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,561,564,-0.5,13.49,41.6
Traytown,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,279,267,4.5,13.3,21
"Division No.  7, Subd. D",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,259,230,12.6,"2,457.85",0.1
Sandy Cove,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,120,122,-1.6,8.99,13.4
Terra Nova,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,99,73,35.6,2.44,40.7
Happy Adventure,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,118,200,-41,9.62,12.3
Eastport,35,15,0,0,10,17.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,527,501,5.2,18.48,28.5
Sandringham,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,205,229,-10.5,9.57,21.4
Glovertown,250,95,20,20,20,17.7,0,0,0,0,0,0.0,30,0,0,0,0,8.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,N.L.,"1,948","2,083",-6.5,69.85,27.9
"Division No.  7, Subd. N",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,55,49,12.2,"1,402.03",0
Salvage,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,108,124,-12.9,15.85,6.8
Gambo,165,25,20,15,0,11.9,0,0,0,0,0,0.0,40,0,0,0,0,7.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,816","1,978",-8.2,93.03,19.5
St. Brendan's,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,125,145,-13.8,9.76,12.8
Hare Bay,60,10,0,0,0,9.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,925,969,-4.5,34.11,27.1
Centreville-Wareham-Trinity,65,15,10,0,10,13.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,116","1,147",-2.7,37.04,30.1
"Division No.  7, Subd. B",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,57,10,470,858.94,0.1
Greenspond,70,15,0,0,0,8.4,0,0,0,0,0,0.0,30,0,0,0,0,3.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,257,266,-3.4,2.75,93.3
"Division No.  7, Subd. A",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,140,143,-2.1,287.64,0.5
Dover,50,10,10,10,0,16.0,0,0,0,0,0,0.0,15,0,0,0,0,13.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,579,662,-12.5,11.12,52.1
New-Wes-Valley,340,150,75,10,0,14.4,0,0,0,0,0,0.0,50,0,0,0,0,2.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"2,044","2,172",-5.9,132.7,15.4
Indian Bay,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,172,175,-1.7,86.49,2
"Division No.  8, Subd. M",0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,141,130,8.5,658.7,0.2
Lumsden,20,20,0,0,0,13.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,535,501,6.8,19.2,27.9
Lumsden,20,20,0,0,0,13.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Sask.,"1,800","1,824",-1.3,4.92,366
Musgrave Harbour,50,0,0,0,15,18.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,946,990,-4.4,67.3,14.1
"Division No.  8, Subd. L",55,15,25,15,0,21.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"2,772","3,060",-9.4,"1,315.12",2.1
Carmanville,70,10,0,15,0,16.6,0,0,0,0,0,0.0,30,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,784,740,5.9,42.68,18.4
